# Track 2 Drum Data
# Format: DRUM_CLASS,TIMESTAMP,VELOCITY,DELTA_TIME
# Classes: 0=kick, 1=snare, 2=hat
# DELTA_TIME: Duration until next hit (for last hit: time until loop end)
# Total loop duration: 5.590204 seconds
0,0.504355,0.176500,0.644273
0,1.148627,0.151404,0.572687
0,1.721314,0.117075,0.396976
0,2.118290,0.142627,1.552111
0,3.670402,0.270913,0.569433
0,4.239835,0.334617,0.624749
0,4.864584,0.396809,0.416499
0,5.281083,0.137353,0.309121
